order_id,customer_id,product_id,order_date,quantity,unit_price,amount,status,region
O002661,C00220,P0003,2026-04-27,1,221.39,221.39,shipped,North
O002662,C00202,P0023,2026-01-22,4,252.53,1010.12,completed,East
O002663,C00071,P0027,2026-06-01,6,176.06,1056.36,completed,North
O002664,C00296,P0021,2026-01-29,1,250.81,250.81,pending,North
O002665,C00207,P0005,2026-05-22,2,36.89,73.78,completed,West
O002666,C00199,P0004,2026-05-11,5,179.23,896.15,completed,West
O002667,C00091,P0015,2026-03-05,5,173.05,865.25,shipped,North
O002668,C00053,P0032,2026-04-13,4,206.95,827.8,completed,Central
O002669,C00272,P0048,2026-01-09,1,351.02,351.02,completed,West
O002670,C00100,P0036,2026-04-11,2,369.18,738.36,completed,South
O002671,C00251,P0029,2026-05-31,3,353.41,1060.23,pending,Central
O002672,C00051,P0028,2026-03-30,4,8.66,34.64,completed,Central
O002673,C00169,P0046,2026-02-22,3,289.59,868.77,cancelled,West
O002674,C00227,P0011,2026-05-25,3,185.69,557.07,completed,South
O002675,C00042,P0038,2026-04-19,4,261.18,1044.72,cancelled,Central
O002676,C00207,P0019,2026-06-05,1,93.69,93.69,cancelled,West
O002677,C00105,P0032,2026-05-18,2,206.95,413.9,shipped,Central
O002678,C00007,P0038,2026-03-05,5,261.18,1305.9,returned,West
O002679,C00090,P0002,2026-04-04,2,358.45,716.9,completed,South
O002680,C00083,P0024,2026-01-29,4,190.42,761.68,completed,East
O002681,C00100,P0017,2026-05-30,1,227.78,227.78,completed,South
O002682,C00105,P0045,2026-04-14,4,7.03,28.12,completed,Central
O002683,C00241,P0015,2026-04-21,5,173.05,865.25,pending,West
O002684,C00089,P0016,2026-02-26,5,367.12,1835.6,shipped,North
O002685,C00240,P0030,2026-04-27,5,371.15,1855.75,returned,Central
O002686,C00176,P0016,2026-02-22,6,367.12,2202.72,pending,Central
O002687,C00124,P0003,2026-02-28,5,221.39,1106.95,completed,South
O002688,C00027,P0040,2026-01-25,4,182.51,730.04,completed,West
O002689,C00089,P0020,2026-02-02,3,385.28,1155.84,cancelled,North
O002690,C00267,P0003,2026-05-15,5,221.39,1106.95,shipped,South
O002691,C00084,P0029,2026-04-29,5,353.41,1767.05,completed,South
O002692,C00006,P0019,2026-06-06,1,93.69,93.69,pending,South
O002693,C00138,P0028,2026-03-26,5,8.66,43.3,completed,East
O002694,C00141,P0029,2026-06-06,4,353.41,1413.64,completed,Central
O002695,C00245,P0006,2026-06-14,5,182.61,913.05,completed,Central
O002696,C00284,P0038,2026-02-21,3,261.18,783.54,pending,West
O002697,C00229,P0020,2026-01-11,3,385.28,1155.84,returned,East
O002698,C00102,P0015,2026-01-27,3,173.05,519.15,cancelled,Central
O002699,C00180,P0041,2026-04-20,6,5.08,30.48,completed,East
O002700,C00245,P0029,2026-04-10,3,353.41,1060.23,returned,Central
O002701,C00073,P0015,2026-02-05,2,173.05,346.1,shipped,West
O002702,C00073,P0013,2026-06-04,4,187.12,748.48,returned,West
O002703,C00052,P0047,2026-06-15,4,93.06,372.24,completed,West
O002704,C00107,P0018,2026-03-13,6,209.6,1257.6,shipped,East
O002705,C00151,P0022,2026-02-14,2,195.43,390.86,completed,West
O002706,C00275,P0027,2026-04-19,6,176.06,1056.36,shipped,West
O002707,C00227,P0001,2026-05-11,4,131.2,524.8,shipped,South
O002708,C00248,P0013,2026-05-11,6,187.12,1122.72,returned,West
O002709,C00270,P0009,2026-03-10,4,399.86,1599.44,returned,West
O002710,C00260,P0003,2026-03-09,6,221.39,1328.34,cancelled,East
O002711,C00180,P0049,2026-03-15,2,170.02,340.04,shipped,East
O002712,C00091,P0036,2026-05-18,3,369.18,1107.54,shipped,North
O002713,C00155,P0048,2026-03-09,6,351.02,2106.12,completed,Central
O002714,C00046,P0045,2026-04-21,5,7.03,35.15,completed,East
O002715,C00156,P0007,2026-04-11,6,129.12,774.72,completed,Central
O002716,C00287,P0013,2026-06-06,3,187.12,561.36,completed,South
O002717,C00003,P0023,2026-05-21,2,252.53,505.06,pending,East
O002718,C00193,P0020,2026-05-15,2,385.28,770.56,returned,South
O002719,C00225,P0046,2026-06-28,5,289.59,1447.95,returned,West
O002720,C00143,P0004,2026-05-04,3,179.23,537.69,returned,Central
O002721,C00081,P0027,2026-05-06,1,176.06,176.06,pending,Central
O002722,C00032,P0010,2026-02-24,2,139.46,278.92,pending,East
O002723,C00259,P0038,2026-02-21,4,261.18,1044.72,returned,East
O002724,C00016,P0024,2026-04-07,4,190.42,761.68,completed,West
O002725,C00203,P0034,2026-04-17,2,130.08,260.16,returned,North
O002726,C00087,P0011,2026-02-17,5,185.69,928.45,completed,Central
O002727,C00163,P0050,2026-01-06,4,314.46,1257.84,cancelled,West
O002728,C00224,P0001,2026-03-17,2,131.2,262.4,pending,North
O002729,C00077,P0024,2026-04-01,2,190.42,380.84,returned,West
O002730,C00029,P0038,2026-06-28,6,261.18,1567.08,pending,North
O002731,C00246,P0038,2026-05-29,6,261.18,1567.08,completed,West
O002732,C00246,P0036,2026-02-03,4,369.18,1476.72,completed,West
O002733,C00260,P0018,2026-01-31,4,209.6,838.4,completed,East
O002734,C00188,P0048,2026-06-18,1,351.02,351.02,completed,West
O002735,C00013,P0025,2026-06-11,5,163.82,819.1,pending,North
O002736,C00049,P0035,2026-05-19,1,277.29,277.29,cancelled,South
O002737,C00187,P0013,2026-05-11,1,187.12,187.12,completed,North
O002738,C00120,P0032,2026-01-05,3,206.95,620.85,completed,South
O002739,C00142,P0005,2026-06-08,4,36.89,147.56,shipped,North
O002740,C00021,P0029,2026-04-19,4,353.41,1413.64,shipped,Central
O002741,C00216,P0044,2026-01-20,2,304.28,608.56,cancelled,West
O002742,C00079,P0026,2026-04-17,6,320.92,1925.52,pending,East
O002743,C00052,P0007,2026-05-12,6,129.12,774.72,completed,West
O002744,C00086,P0001,2026-04-20,4,131.2,524.8,shipped,Central
O002745,C00265,P0041,2026-01-08,4,5.08,20.32,completed,East
O002746,C00003,P0037,2026-01-14,6,337.76,2026.56,completed,East
O002747,C00266,P0042,2026-04-10,3,318.54,955.62,completed,Central
O002748,C00143,P0022,2026-03-11,5,195.43,977.15,completed,Central
O002749,C00189,P0026,2026-04-17,3,320.92,962.76,completed,East
O002750,C00018,P0012,2026-03-23,1,339.88,339.88,completed,North
O002751,C00275,P0045,2026-03-03,2,7.03,14.06,completed,West
O002752,C00105,P0031,2026-04-23,5,107.74,538.7,returned,Central
O002753,C00228,P0008,2026-01-26,6,142.32,853.92,cancelled,Central
O002754,C00272,P0033,2026-06-16,1,225.35,225.35,completed,West
O002755,C00166,P0041,2026-05-16,5,5.08,25.4,cancelled,North
O002756,C00127,P0045,2026-05-31,3,7.03,21.09,shipped,Central
O002757,C00221,P0021,2026-06-17,6,250.81,1504.86,pending,East
O002758,C00113,P0045,2026-02-13,6,7.03,42.18,shipped,South
O002759,C00181,P0041,2026-01-21,2,5.08,10.16,returned,North
O002760,C00146,P0009,2026-01-01,4,399.86,1599.44,completed,West
O002761,C00245,P0034,2026-05-21,6,130.08,780.48,completed,Central
O002762,C00168,P0046,2026-05-13,5,289.59,1447.95,shipped,Central
O002763,C00083,P0008,2026-03-04,1,142.32,142.32,completed,East
O002764,C00237,P0046,2026-02-02,4,289.59,1158.36,cancelled,West
O002765,C00080,P0028,2026-03-22,3,8.66,25.98,completed,South
O002766,C00049,P0043,2026-02-13,2,250.32,500.64,shipped,South
O002767,C00141,P0046,2026-06-14,1,289.59,289.59,shipped,Central
O002768,C00269,P0045,2026-01-17,4,7.03,28.12,shipped,North
O002769,C00070,P0016,2026-06-14,1,367.12,367.12,pending,South
O002770,C00165,P0016,2026-05-19,5,367.12,1835.6,completed,Central
O002771,C00230,P0031,2026-01-08,5,107.74,538.7,returned,South
O002772,C00271,P0002,2026-06-19,1,358.45,358.45,shipped,East
O002773,C00110,P0003,2026-03-31,6,221.39,1328.34,shipped,East
O002774,C00122,P0006,2026-03-10,5,182.61,913.05,completed,East
O002775,C00102,P0014,2026-04-14,3,356.93,1070.79,completed,Central
O002776,C00108,P0001,2026-01-27,1,131.2,131.2,pending,Central
O002777,C00060,P0034,2026-04-07,5,130.08,650.4,cancelled,East
O002778,C00063,P0006,2026-02-14,4,182.61,730.44,completed,North
O002779,C00292,P0010,2026-04-02,4,139.46,557.84,shipped,Central
O002780,C00078,P0024,2026-05-18,2,190.42,380.84,completed,East
O002781,C00024,P0035,2026-05-19,3,277.29,831.87,completed,South
O002782,C00284,P0007,2026-05-06,5,129.12,645.6,shipped,West
O002783,C00129,P0027,2026-01-11,3,176.06,528.18,cancelled,North
O002784,C00136,P0045,2026-02-13,3,7.03,21.09,cancelled,East
O002785,C00018,P0040,2026-04-14,2,182.51,365.02,shipped,North
O002786,C00254,P0016,2026-06-22,5,367.12,1835.6,cancelled,West
O002787,C00270,P0006,2026-06-05,4,182.61,730.44,completed,West
O002788,C00184,P0043,2026-02-16,3,250.32,750.96,pending,South
O002789,C00165,P0003,2026-04-15,1,221.39,221.39,completed,Central
O002790,C00273,P0005,2026-01-03,2,36.89,73.78,returned,Central
O002791,C00129,P0030,2026-02-07,5,371.15,1855.75,cancelled,North
O002792,C00197,P0008,2026-03-26,2,142.32,284.64,completed,East
O002793,C00293,P0014,2026-02-18,4,356.93,1427.72,cancelled,South
O002794,C00298,P0014,2026-03-11,2,356.93,713.86,returned,West
O002795,C00060,P0050,2026-01-21,4,314.46,1257.84,completed,East
O002796,C00073,P0021,2026-01-07,1,250.81,250.81,completed,West
O002797,C00157,P0028,2026-03-04,5,8.66,43.3,completed,North
O002798,C00177,P0029,2026-04-09,4,353.41,1413.64,returned,North
O002799,C00254,P0015,2026-05-25,6,173.05,1038.3,completed,West
O002800,C00114,P0025,2026-04-12,2,163.82,327.64,returned,East
O002801,C00182,P0037,2026-06-06,4,337.76,1351.04,shipped,Central
O002802,C00202,P0016,2026-02-14,5,367.12,1835.6,cancelled,East
O002803,C00138,P0011,2026-02-07,1,185.69,185.69,cancelled,East
O002804,C00252,P0026,2026-03-06,1,320.92,320.92,completed,Central
O002805,C00019,P0003,2026-03-11,4,221.39,885.56,shipped,North
O002806,C00080,P0034,2026-06-27,6,130.08,780.48,completed,South
O002807,C00192,P0008,2026-05-14,5,142.32,711.6,returned,East
O002808,C00064,P0009,2026-05-12,2,399.86,799.72,pending,South
O002809,C00086,P0003,2026-01-28,1,221.39,221.39,pending,Central
O002810,C00155,P0019,2026-05-11,5,93.69,468.45,pending,Central
O002811,C00289,P0016,2026-06-03,4,367.12,1468.48,shipped,Central
O002812,C00069,P0045,2026-04-11,3,7.03,21.09,returned,East
O002813,C00281,P0027,2026-06-19,6,176.06,1056.36,completed,West
O002814,C00133,P0030,2026-02-11,2,371.15,742.3,cancelled,West
O002815,C00290,P0025,2026-05-26,3,163.82,491.46,completed,West
O002816,C00046,P0032,2026-05-06,4,206.95,827.8,completed,East
O002817,C00248,P0028,2026-03-16,3,8.66,25.98,shipped,West
O002818,C00193,P0020,2026-06-15,2,385.28,770.56,completed,South
O002819,C00279,P0003,2026-05-01,1,221.39,221.39,completed,South
O002820,C00248,P0017,2026-05-05,6,227.78,1366.68,completed,West
O002821,C00042,P0037,2026-03-23,5,337.76,1688.8,pending,Central
O002822,C00299,P0048,2026-05-11,3,351.02,1053.06,shipped,North
O002823,C00199,P0040,2026-05-13,4,182.51,730.04,shipped,West
O002824,C00069,P0009,2026-01-02,3,399.86,1199.58,pending,East
O002825,C00252,P0042,2026-05-23,6,318.54,1911.24,completed,Central
O002826,C00264,P0034,2026-02-16,4,130.08,520.32,completed,East
O002827,C00029,P0010,2026-01-14,1,139.46,139.46,returned,North
O002828,C00137,P0016,2026-04-22,4,367.12,1468.48,returned,East
O002829,C00080,P0039,2026-03-10,3,43.18,129.54,cancelled,South
O002830,C00026,P0022,2026-06-13,2,195.43,390.86,cancelled,South
O002831,C00032,P0031,2026-02-19,4,107.74,430.96,completed,East
O002832,C00215,P0016,2026-04-06,5,367.12,1835.6,shipped,North
O002833,C00158,P0029,2026-05-21,2,353.41,706.82,cancelled,South
O002834,C00279,P0016,2026-06-17,3,367.12,1101.36,completed,South
O002835,C00062,P0037,2026-04-04,3,337.76,1013.28,completed,West
O002836,C00190,P0043,2026-05-14,1,250.32,250.32,returned,West
O002837,C00061,P0015,2026-01-07,1,173.05,173.05,pending,West
O002838,C00268,P0023,2026-04-29,1,252.53,252.53,completed,East
O002839,C00023,P0042,2026-04-09,2,318.54,637.08,completed,North
O002840,C00171,P0006,2026-03-05,4,182.61,730.44,completed,South
O002841,C00150,P0003,2026-02-06,2,221.39,442.78,cancelled,West
O002842,C00283,P0002,2026-02-18,2,358.45,716.9,shipped,East
O002843,C00192,P0008,2026-02-20,6,142.32,853.92,completed,East
O002844,C00117,P0038,2026-03-03,5,261.18,1305.9,cancelled,South
O002845,C00216,P0048,2026-01-20,3,351.02,1053.06,shipped,West
O002846,C00095,P0029,2026-02-23,3,353.41,1060.23,pending,Central
O002847,C00042,P0019,2026-06-17,1,93.69,93.69,completed,Central
O002848,C00202,P0027,2026-06-17,6,176.06,1056.36,cancelled,East
O002849,C00010,P0043,2026-05-31,1,250.32,250.32,completed,West
O002850,C00177,P0009,2026-01-22,5,399.86,1999.3,completed,North
O002851,C00144,P0006,2026-02-11,5,182.61,913.05,completed,Central
O002852,C00217,P0016,2026-06-15,1,367.12,367.12,completed,South
O002853,C00069,P0014,2026-03-16,1,356.93,356.93,completed,East
O002854,C00242,P0021,2026-05-05,4,250.81,1003.24,cancelled,North
O002855,C00252,P0042,2026-05-27,6,318.54,1911.24,completed,Central
O002856,C00033,P0023,2026-01-13,3,252.53,757.59,completed,East
O002857,C00009,P0007,2026-06-13,6,129.12,774.72,completed,North
O002858,C00091,P0004,2026-06-17,2,179.23,358.46,returned,North
O002859,C00031,P0007,2026-06-25,6,129.12,774.72,pending,Central
O002860,C00044,P0040,2026-06-15,2,182.51,365.02,pending,West
O002861,C00176,P0013,2026-01-11,6,187.12,1122.72,pending,Central
O002862,C00295,P0047,2026-01-10,4,93.06,372.24,completed,North
O002863,C00063,P0044,2026-03-05,3,304.28,912.84,cancelled,North
O002864,C00059,P0004,2026-05-27,2,179.23,358.46,pending,East
O002865,C00202,P0006,2026-03-01,3,182.61,547.83,shipped,East
O002866,C00292,P0027,2026-06-13,2,176.06,352.12,completed,Central
O002867,C00113,P0013,2026-01-12,4,187.12,748.48,completed,South
O002868,C00152,P0040,2026-01-19,3,182.51,547.53,completed,South
O002869,C00111,P0038,2026-01-22,6,261.18,1567.08,cancelled,East
O002870,C00299,P0019,2026-04-16,5,93.69,468.45,pending,North
O002871,C00266,P0004,2026-05-12,2,179.23,358.46,shipped,Central
O002872,C00085,P0023,2026-02-16,2,252.53,505.06,cancelled,North
O002873,C00211,P0017,2026-05-25,1,227.78,227.78,completed,East
O002874,C00148,P0003,2026-06-30,3,221.39,664.17,completed,South
O002875,C00098,P0019,2026-01-18,6,93.69,562.14,returned,East
O002876,C00002,P0029,2026-03-26,4,353.41,1413.64,shipped,West
O002877,C00229,P0045,2026-02-23,5,7.03,35.15,completed,East
O002878,C00005,P0023,2026-05-31,4,252.53,1010.12,completed,North
O002879,C00239,P0019,2026-01-18,1,93.69,93.69,completed,North
O002880,C00222,P0009,2026-05-31,6,399.86,2399.16,completed,East
O002881,C00120,P0044,2026-05-30,1,304.28,304.28,pending,South
O002882,C00036,P0020,2026-04-29,3,385.28,1155.84,returned,South
O002883,C00209,P0024,2026-05-13,6,190.42,1142.52,cancelled,West
O002884,C00066,P0022,2026-04-17,3,195.43,586.29,shipped,Central
O002885,C00224,P0008,2026-01-29,2,142.32,284.64,completed,North
O002886,C00020,P0046,2026-04-17,5,289.59,1447.95,returned,North
O002887,C00077,P0040,2026-03-11,2,182.51,365.02,completed,West
O002888,C00092,P0009,2026-03-22,3,399.86,1199.58,completed,North
O002889,C00081,P0019,2026-01-01,4,93.69,374.76,shipped,Central
O002890,C00005,P0030,2026-02-27,3,371.15,1113.45,completed,North
O002891,C00245,P0017,2026-06-17,6,227.78,1366.68,shipped,Central
O002892,C00267,P0003,2026-05-18,3,221.39,664.17,pending,South
O002893,C00102,P0031,2026-01-10,2,107.74,215.48,completed,Central
O002894,C00197,P0017,2026-02-17,1,227.78,227.78,cancelled,East
O002895,C00118,P0044,2026-03-15,1,304.28,304.28,shipped,East
O002896,C00294,P0029,2026-01-28,6,353.41,2120.46,completed,South
O002897,C00057,P0015,2026-04-17,1,173.05,173.05,completed,Central
O002898,C00062,P0003,2026-02-15,1,221.39,221.39,completed,West
O002899,C00169,P0008,2026-02-23,6,142.32,853.92,completed,West
O002900,C00253,P0009,2026-05-14,3,399.86,1199.58,returned,North
O002901,C00229,P0002,2026-06-20,6,358.45,2150.7,completed,East
O002902,C00042,P0030,2026-06-15,6,371.15,2226.9,pending,Central
O002903,C00012,P0033,2026-05-21,6,225.35,1352.1,completed,West
O002904,C00088,P0024,2026-01-20,6,190.42,1142.52,completed,West
O002905,C00012,P0030,2026-01-06,2,371.15,742.3,shipped,West
O002906,C00024,P0027,2026-03-31,4,176.06,704.24,shipped,South
O002907,C00223,P0038,2026-06-21,1,261.18,261.18,cancelled,Central
O002908,C00155,P0003,2026-03-12,3,221.39,664.17,completed,Central
O002909,C00104,P0042,2026-02-03,5,318.54,1592.7,shipped,Central
O002910,C00258,P0017,2026-03-12,2,227.78,455.56,completed,West
O002911,C00068,P0044,2026-01-27,4,304.28,1217.12,returned,West
O002912,C00233,P0021,2026-02-06,4,250.81,1003.24,completed,North
O002913,C00057,P0012,2026-05-29,4,339.88,1359.52,completed,Central
O002914,C00061,P0035,2026-02-01,3,277.29,831.87,cancelled,West
O002915,C00064,P0015,2026-06-11,1,173.05,173.05,completed,South
O002916,C00181,P0018,2026-01-15,3,209.6,628.8,pending,North
O002917,C00222,P0032,2026-05-06,1,206.95,206.95,pending,East
O002918,C00067,P0043,2026-03-25,3,250.32,750.96,completed,East
O002919,C00244,P0040,2026-05-11,5,182.51,912.55,completed,Central
O002920,C00131,P0009,2026-04-27,4,399.86,1599.44,pending,East
O002921,C00192,P0040,2026-02-10,2,182.51,365.02,pending,East
O002922,C00278,P0001,2026-03-29,1,131.2,131.2,completed,West
O002923,C00041,P0048,2026-05-17,1,351.02,351.02,completed,South
O002924,C00011,P0034,2026-03-17,5,130.08,650.4,returned,Central
O002925,C00172,P0041,2026-06-21,3,5.08,15.24,completed,Central
O002926,C00099,P0004,2026-06-17,1,179.23,179.23,shipped,East
O002927,C00218,P0043,2026-05-04,6,250.32,1501.92,pending,West
O002928,C00170,P0001,2026-03-03,1,131.2,131.2,cancelled,West
O002929,C00042,P0001,2026-05-28,5,131.2,656.0,returned,Central
O002930,C00025,P0021,2026-04-17,1,250.81,250.81,completed,East
O002931,C00108,P0022,2026-06-19,5,195.43,977.15,completed,Central
O002932,C00210,P0018,2026-02-02,4,209.6,838.4,pending,Central
O002933,C00099,P0006,2026-04-08,1,182.61,182.61,completed,East
O002934,C00080,P0029,2026-06-30,2,353.41,706.82,completed,South
O002935,C00241,P0020,2026-01-01,2,385.28,770.56,cancelled,West
O002936,C00097,P0010,2026-05-02,2,139.46,278.92,cancelled,South
O002937,C00090,P0044,2026-01-03,3,304.28,912.84,completed,South
O002938,C00225,P0037,2026-01-01,3,337.76,1013.28,completed,West
O002939,C00032,P0038,2026-03-01,5,261.18,1305.9,completed,East
O002940,C00251,P0037,2026-03-17,5,337.76,1688.8,cancelled,Central
O002941,C00287,P0031,2026-02-14,3,107.74,323.22,pending,South
O002942,C00013,P0046,2026-02-08,2,289.59,579.18,completed,North
O002943,C00145,P0026,2026-01-14,3,320.92,962.76,shipped,South
O002944,C00163,P0017,2026-04-28,2,227.78,455.56,shipped,West
O002945,C00245,P0033,2026-05-27,3,225.35,676.05,returned,Central
O002946,C00292,P0007,2026-02-16,6,129.12,774.72,returned,Central
O002947,C00166,P0013,2026-01-20,4,187.12,748.48,completed,North
O002948,C00254,P0047,2026-06-07,3,93.06,279.18,cancelled,West
O002949,C00198,P0005,2026-04-17,6,36.89,221.34,pending,West
O002950,C00175,P0039,2026-04-21,6,43.18,259.08,cancelled,South
O002951,C00034,P0050,2026-01-11,4,314.46,1257.84,completed,East
O002952,C00277,P0044,2026-03-13,6,304.28,1825.68,shipped,Central
O002953,C00043,P0027,2026-06-25,1,176.06,176.06,completed,South
O002954,C00202,P0013,2026-03-12,2,187.12,374.24,completed,East
O002955,C00154,P0050,2026-03-15,6,314.46,1886.76,pending,East
O002956,C00262,P0026,2026-02-13,2,320.92,641.84,completed,South
O002957,C00181,P0046,2026-04-01,4,289.59,1158.36,cancelled,North
O002958,C00287,P0016,2026-02-03,6,367.12,2202.72,returned,South
O002959,C00159,P0048,2026-04-01,1,351.02,351.02,returned,Central
O002960,C00216,P0018,2026-02-09,2,209.6,419.2,cancelled,West
O002961,C00083,P0001,2026-01-21,3,131.2,393.6,completed,East
O002962,C00237,P0027,2026-06-14,5,176.06,880.3,completed,West
O002963,C00169,P0046,2026-01-06,5,289.59,1447.95,cancelled,West
O002964,C00289,P0015,2026-03-06,1,173.05,173.05,shipped,Central
O002965,C00283,P0006,2026-05-14,1,182.61,182.61,shipped,East
O002966,C00136,P0050,2026-02-22,5,314.46,1572.3,pending,East
O002967,C00267,P0023,2026-05-27,4,252.53,1010.12,completed,South
O002968,C00094,P0021,2026-01-04,3,250.81,752.43,returned,North
O002969,C00255,P0003,2026-02-01,6,221.39,1328.34,pending,Central
O002970,C00277,P0025,2026-03-15,4,163.82,655.28,completed,Central
O002971,C00135,P0026,2026-06-04,4,320.92,1283.68,completed,Central
O002972,C00079,P0031,2026-01-13,4,107.74,430.96,completed,East
O002973,C00230,P0035,2026-05-08,2,277.29,554.58,returned,South
O002974,C00177,P0033,2026-01-04,2,225.35,450.7,returned,North
O002975,C00237,P0046,2026-02-12,6,289.59,1737.54,completed,West
